new_datetime,air_conc_mole,aerosol_conc_mole,fw_conc_mole,fwSusSed_conc_mole,sw_conc_mole,swSusSed_conc_mole,urban_conc_mole,urban_air_conc_mole,urban_water_conc_mole,urban_solid_conc_mole,natural_conc_mole,natural_air_conc_mole,natural_water_conc_mole,natural_solid_conc_mole,agricultural_conc_mole,agricultural_air_conc_mole,agricultural_water_conc_mole,agricultural_solid_conc_mole,fw_sed_conc_mole,fw_sed_water_conc_mole,fw_sed_solid_conc_mole,sw_sed_conc_mole,sw_sed_water_conc_mole,sw_sed_solid_conc_mole,deep_urban_conc_mole,deep_natural_conc_mole,deep_agricultural_conc_mole
2005-01-11 00:00:00,1.9781904742764358e-14,4.9507348197468875e-06,1.4169758703173605e-08,3.2691976671710435e-05,2.980346154761066e-08,6.929415465936185e-05,1.8132579739030232e-07,4.844571596297858e-13,6.241017187076008e-11,3.6264304107911324e-07,1.9403519309100444e-07,3.4048786478310116e-13,4.386333391637826e-11,4.850828552478705e-07,1.7806468265256483e-07,2.0832140290863584e-13,2.6836995390513494e-11,2.967892585438731e-07,8.350554384567008e-07,4.453511163705512e-10,4.173830662624806e-06,3.58408738319029e-07,1.1948553396466986e-10,1.7917094789070175e-06,2.0263042815181844e-12,1.4241342180642294e-12,8.713310191725163e-13
2005-01-12 00:00:00,6.990563360847964e-13,0.0001753915873406684,1.7393665775011952e-08,4.02313744848794e-05,2.7053760604659192e-08,6.305979566804074e-05,1.293071507418219e-07,3.463485300447461e-13,4.4618333855972014e-11,2.592610754368653e-07,1.3837048188036193e-07,2.434218777070392e-13,3.135881248283941e-11,3.467958528952218e-07,1.2698158283561088e-07,1.4893331688895363e-13,1.9186327871436604e-11,2.1218083247710254e-07,1.0250474623021501e-06,5.480576387253774e-10,5.136396190134238e-06,3.2534154429045836e-07,1.0873548272777516e-10,1.6305103105995342e-06,1.4486472031159747e-12,1.018143262429851e-12,6.229327230985912e-13
2005-01-13 00:00:00,1.595106442960453e-12,0.00040262473229684206,1.7406780235242028e-08,4.050479080369783e-05,2.5526694172570515e-08,5.985958331750904e-05,4.554405338786236e-08,1.2272602954995942e-13,1.5810175254881355e-11,9.186723674302378e-08,4.8736304047454364e-08,8.625473465333066e-14,1.1111762324856346e-11,1.228845350800933e-07,4.472495105461982e-08,5.277341482328739e-14,6.7985327987415785e-12,7.518470227997115e-08,1.025820326651287e-06,5.517822915367533e-10,5.171303636282452e-06,3.069774374104601e-07,1.0321728161278474e-10,1.5477637812400297e-06,5.133173784052391e-13,3.6077150405377787e-13,2.207315843747267e-13
2005-01-14 00:00:00,1.7388676753421512e-12,0.0004387866756740712,1.775423719399938e-08,4.130152446492709e-05,2.514877787314896e-08,5.895655740434985e-05,3.347602318346085e-08,9.018098639058359e-14,1.1617561528891393e-11,6.750546772223749e-08,3.5822407598959525e-08,6.338131430161617e-14,8.165094973477866e-12,9.029745870789278e-08,3.287396239489338e-08,3.8778722178298256e-14,4.995667146142533e-12,5.5246883142504423e-08,1.0462967390671856e-06,5.626359095067395e-10,5.273023743897163e-06,3.0243271350818783e-07,1.0166017287903698e-10,1.5244146243557355e-06,3.771935561328374e-13,2.6510048615187865e-13,1.621969852643679e-13
2005-01-15 00:00:00,1.7499038496394612e-12,0.0004401015558641769,1.798125515800228e-08,4.169038334903805e-05,2.513820716768976e-08,5.873559230397421e-05,3.368848743929374e-08,9.045122520844877e-14,1.1652375032487886e-11,6.77077564587754e-08,3.6049763791507975e-08,6.357124448687079e-14,8.189562721078594e-12,9.056804654989931e-08,3.3082605515918605e-08,3.889492756104268e-14,5.010637299365016e-12,5.541243746818573e-08,1.0596754132873422e-06,5.679331951339889e-10,5.322669904795744e-06,3.0230559293191794e-07,1.012791575807665e-10,1.5187012237551096e-06,3.783238646911653e-13,2.6589489354151306e-13,1.6268302920016294e-13
2005-01-16 00:00:00,9.115585740145653e-13,0.000227475564547852,1.9147400500926654e-08,4.404911222548062e-05,2.6037226431650074e-08,6.0363334919186126e-05,1.1646093488921255e-07,3.102591995023124e-13,3.9969127466752466e-11,2.3224621082341054e-07,1.2462385559042243e-07,2.1805744897770617e-13,2.8091241088887845e-11,3.106599115523671e-07,1.1436640406897636e-07,1.3341454537491827e-13,1.7187122826858174e-11,1.9007170385731147e-07,1.1283989555182946e-06,6.000653157728783e-10,5.623812139423414e-06,3.1311696662439255e-07,1.0408591229899244e-10,1.5607890721058515e-06,1.2976989437257297e-12,9.120532821067483e-13,5.580234684044862e-13
2005-01-17 00:00:00,1.9283501516243206e-12,0.00047976543635038974,1.814883481434393e-08,4.162641175992652e-05,2.519506723180395e-08,5.823538038049999e-05,1.9188788659398e-08,5.096650401062843e-14,6.565757594305841e-12,3.815125370777729e-08,2.0533759488697515e-08,3.582045549558905e-14,4.614568573363647e-12,5.1032329270085626e-08,1.8843681441356662e-08,2.191610425358638e-14,2.823341147954265e-12,3.12232168215803e-08,1.0695512556594118e-06,5.670617330344988e-10,5.314502561999323e-06,3.029893773912281e-07,1.0041663044459431e-10,1.5057674568427806e-06,2.1317394786707304e-13,1.4982365497933946e-13,9.166692038812566e-14
2005-01-18 00:00:00,1.925584150118744e-12,0.0004801133878421361,1.8150721270892186e-08,4.1720775156488084e-05,2.5117377663443757e-08,5.8181370053472515e-05,1.916126449928767e-08,5.1003467638593175e-14,6.570519432021294e-12,3.817892303248021e-08,2.050430611913543e-08,3.5846434401071555e-14,4.617915304697778e-12,5.1069340638040526e-08,1.8816652298753332e-08,2.1931998981698333e-14,2.8253887855907157e-12,3.1245861564296294e-08,1.0696624287452088e-06,5.683472118669724e-10,5.326550069617264e-06,3.0205510268853806e-07,1.0032349917261027e-10,1.5043709347931254e-06,2.133285529877044e-13,1.4993231508759029e-13,9.173340212956875e-14
2005-01-19 00:00:00,1.9265396730945586e-12,0.00048029160059960243,1.8174015576683866e-08,4.176909813395726e-05,2.5108575247001997e-08,5.815371170446029e-05,1.9170772797573986e-08,5.1022399559340206e-14,6.572958335862799e-12,3.8193094624697804e-08,2.051448086823626e-08,3.5859740199413644e-14,4.619629423572689e-12,5.1088297010113414e-08,1.8825989591853855e-08,2.194013989614533e-14,2.826437538529387e-12,3.125745968109494e-08,1.0710352140652622e-06,5.690054985217793e-10,5.332719532146116e-06,3.0194924709971626e-07,1.0027580723356355e-10,1.5036557846287322e-06,2.1340773817736376e-13,1.499879682978147e-13,9.176745254965554e-14
2005-01-20 00:00:00,1.9310804309127017e-12,0.00048062387505110667,1.8243519575009554e-08,4.185918537015897e-05,2.5128055577083493e-08,5.810214903884716e-05,1.9215957351868992e-08,5.105769778193424e-14,6.577505627806033e-12,3.821951730115484e-08,2.056283247536301e-08,3.588454861890496e-14,4.62282536710148e-12,5.1123640821760574e-08,1.8870361509347866e-08,2.195531848336363e-14,2.8283929193473182e-12,3.127908415934521e-08,1.075131239481937e-06,5.702327247496715e-10,5.344221096353922e-06,3.0218351252272405e-07,1.0018689652148817e-10,1.5023225507190192e-06,2.1355537752616997e-13,1.5009173269810018e-13,9.18309389398481e-14
2005-01-21 00:00:00,1.9322556584985413e-12,0.00048094783968820776,1.8280606540523246e-08,4.194702445361308e-05,2.5104669738763746e-08,5.8051873107610825e-05,1.9227651905242702e-08,5.109211323524767e-14,6.581939197036266e-12,3.8245279175866806e-08,2.0575346717432474e-08,3.590873660742223e-14,4.625941383637852e-12,5.1158100723995654e-08,1.888184573809647e-08,2.1970117471000575e-14,2.8302993982661986e-12,3.130016783344995e-08,1.0773168569576336e-06,5.71429325196016e-10,5.355435635737062e-06,3.0190228046539e-07,1.0010020455563804e-10,1.5010225873527035e-06,2.1369932457909952e-13,1.5019290206616406e-13,9.189283760604543e-14
2005-01-22 00:00:00,1.9256937083703264e-12,0.00048118769700449085,1.8237681307483768e-08,4.2012071225322105e-05,2.499090499809753e-08,5.8014642607266224e-05,1.9162354700739796e-08,5.111759378875589e-14,6.585221728199651e-12,3.826435278274602e-08,2.0505472734434054e-08,3.592664493860291e-14,4.62824842359936e-12,5.118361418664838e-08,1.881772289311109e-08,2.1981074362746748e-14,2.8317109193541942e-12,3.131577778870126e-08,1.0747871773739858e-06,5.72315434123837e-10,5.3637402486086e-06,3.0053417504910346e-07,1.0003600713183921e-10,1.5000599341433552e-06,2.1380590026622229e-13,1.5026780596101803e-13,9.193866621279841e-14
2005-01-23 00:00:00,1.930167128848843e-12,0.00048135387487641216,1.8293334848275962e-08,4.205712762213105e-05,2.502918074149747e-08,5.798885395066972e-05,1.9206869188979694e-08,5.1135247217982035e-14,6.587495930428294e-12,3.8277567353183865e-08,2.055310730957609e-08,3.5939052183090555e-14,4.629846786314256e-12,5.1201290415977916e-08,1.8861436795578127e-08,2.1988665513108416e-14,2.8326888489592196e-12,3.132659267308605e-08,1.0780669644812633e-06,5.729292213175575e-10,5.36949266218815e-06,3.0099446926285715e-07,9.999153914721897e-11,1.499393127820378e-06,2.138797380009186e-13,1.50319700854359e-13,9.197041717400065e-14
2005-01-24 00:00:00,1.9310992806301783e-12,0.00048147903028547106,1.8312173766781096e-08,4.20910580933432e-05,2.5026374898504875e-08,5.79694333912034e-05,1.921614492322093e-08,5.1148542743616955e-14,6.5892087259221654e-12,3.8287519791192374e-08,2.056303319387089e-08,3.594839659062921e-14,4.631050579196508e-12,5.1214603113311e-08,1.8870545707259797e-08,2.1994382721529474e-14,2.8334253680777565e-12,3.133473780855718e-08,1.0791771839057358e-06,5.733914440025009e-10,5.373824613191439e-06,3.0096072691902614e-07,9.995805182164106e-11,1.498890978675872e-06,2.1393534824422609e-13,1.503587850388476e-13,9.199433013239466e-14
2005-01-25 00:00:00,1.7116129952148807e-13,4.25374005319736e-05,2.0341648079367455e-08,4.6604588248401314e-05,2.6643562944500773e-08,6.151570515382368e-05,1.89767602608531e-07,5.034793546280411e-13,6.486070528863225e-11,3.7688220857833815e-07,2.0306869703324725e-07,3.5385710998817375e-13,4.558562633056929e-11,5.041296181647126e-07,1.8635466338797582e-07,2.1650113618260869e-13,2.7890749162829986e-11,3.084426793617703e-07,1.1987786250759263e-06,6.348776524845562e-10,5.950073359085261e-06,3.20408613073595e-07,1.060729712866881e-10,1.5905854190381455e-06,2.105867054825722e-12,1.4800528029405612e-12,9.055438039879865e-13
2005-01-26 00:00:00,3.464173475971816e-14,8.56251818554751e-06,2.0115368721952353e-08,4.583603473870602e-05,2.7162978083082447e-08,6.237457396211722e-05,2.0236016506636443e-07,5.339752455386449e-13,6.878933706803906e-11,3.9971007354103046e-07,2.1654389098348724e-07,3.7529033803406484e-13,4.8346760972714876e-11,5.34664895726815e-07,1.9872075067455313e-07,2.29614672954984e-13,2.958009994964238e-11,3.271251421390971e-07,1.1854434785869708e-06,6.244079226492999e-10,5.8519510510692395e-06,3.26654965504351e-07,1.0755393889021872e-10,1.612792824446608e-06,2.2334200346765927e-12,1.5697000315816519e-12,9.603928555078693e-13
2005-01-27 00:00:00,7.817531497077339e-14,1.941667652936546e-05,2.02961198505682e-08,4.647243643244833e-05,2.6824277085450747e-08,6.189586216607434e-05,1.983035201268531e-07,5.258112862546132e-13,6.773761537926958e-11,3.9359889742739895e-07,2.1220290974712499e-07,3.6955251579417824e-13,4.7607586279892e-11,5.264903923658744e-07,1.9473706382919287e-07,2.2610408916541202e-13,2.912784915033265e-11,3.221237186395627e-07,1.1960955451549108e-06,6.330773955176539e-10,5.933201350791453e-06,3.225818347025934e-07,1.0672848492737653e-10,1.6004149771829964e-06,2.199273226599662e-12,1.5457008532432472e-12,9.457093879978134e-13
2005-01-28 00:00:00,3.1103081172977654e-14,7.733208448831913e-06,1.9243571657428853e-08,4.410818137395458e-05,2.7399542286726155e-08,6.328895796547776e-05,1.9885311411144085e-07,5.278164530857142e-13,6.799593090639316e-11,3.9509987596192434e-07,2.1279102559415793e-07,3.7096179411587156e-13,4.778913649650523e-11,5.284981489493915e-07,1.952767734560736e-07,2.2696633087041648e-13,2.9238927399324964e-11,3.233521285520388e-07,1.1340665359578853e-06,6.008699936753528e-10,5.631353580725406e-06,3.2949982557619007e-07,1.0913063264494262e-10,1.6364356626374436e-06,2.2076600943634148e-12,1.5515953407956246e-12,9.493158246534083e-13
2005-01-29 00:00:00,2.534994489180959e-13,6.334050238964654e-05,1.9749856963244255e-08,4.549310780721039e-05,2.6630169390711594e-08,6.181683240849548e-05,1.793524404181437e-07,4.784163340941665e-13,6.163196279194827e-11,3.581211482774063e-07,1.9192352058416252e-07,3.362422307837562e-13,4.331639030674733e-11,4.790342277467065e-07,1.7612681618201904e-07,2.057237877732373e-13,2.6502357737148642e-11,2.930885141208174e-07,1.1639030565993538e-06,6.197363515996589e-10,5.808169087192004e-06,3.2024754565169446e-07,1.0659221206525955e-10,1.59837153836098e-06,2.0010377529853332e-12,1.4063763086606277e-12,8.604661602970342e-13
2005-01-30 00:00:00,1.4575771004790812e-12,0.00036351179196266706,1.864604134117323e-08,4.28697328421659e-05,2.5529143610029852e-08,5.914956397937413e-05,6.421150396817109e-08,1.7095981270895338e-13,2.202389020798514e-11,1.2797289739812677e-07,6.87121840931952e-08,1.2015456978171883e-13,1.547890706551807e-11,1.7118061408128168e-07,6.305667059676634e-08,7.351442189799171e-14,9.470492105306776e-12,1.047337933729034e-07,1.09885274363549e-06,5.83999051861766e-10,5.473239114048471e-06,3.0700689371331233e-07,1.0199297863716818e-10,1.5294051132600645e-06,7.150613703891279e-13,5.025619177116257e-13,3.0748350991255766e-13
2005-01-31 00:00:00,1.9333975512211646e-12,0.000480513834772029,1.8256563301464507e-08,4.182933177314837e-05,2.5171368771375163e-08,5.8119236260533974e-05,1.9239014747259562e-08,5.104600796874631e-14,6.575999688146159e-12,3.821076682792961e-08,2.0587505998001138e-08,3.587633274376937e-14,4.62176695735546e-12,5.111193591071574e-08,1.8893004221262595e-08,2.1950291747284618e-14,2.827745350297291e-12,3.127192271912374e-08,1.075899935332171e-06,5.698260398651855e-10,5.3404096456165204e-06,3.027043858210772e-07,1.0021636041807883e-10,1.502764367741176e-06,2.1350648338136888e-13,1.5005736874530716e-13,9.18099139706913e-14
2005-02-01 00:00:00,1.9553931151385712e-12,0.0004808749360022197,1.8493588270850767e-08,4.1927253252829854e-05,2.541408593877627e-08,5.8063189455135665e-05,1.9457890052193114e-08,5.1084368521429685e-14,6.580941484625865e-12,3.8239481828226434e-08,2.0821722599647827e-08,3.590329344073798e-14,4.625240167933775e-12,5.115034600757289e-08,1.9107943089721472e-08,2.1966787166936285e-14,2.8298703719944164e-12,3.1295423249071364e-08,1.0898683446666013e-06,5.711599891925919e-10,5.352911418712972e-06,3.0562323984740003e-07,1.0011971759873933e-10,1.5013151893366158e-06,2.136669313190215e-13,1.5017013532252505e-13,9.187890818163685e-14
2005-02-02 00:00:00,1.9568695804112117e-12,0.0004811974880192863,1.8533728895889608e-08,4.201471701950519e-05,2.539431376574038e-08,5.801312829917079e-05,1.947258218684292e-08,5.1118633909108545e-14,6.585355721657454e-12,3.826513137049166e-08,2.0837444527937804e-08,3.592737595960436e-14,4.628342597347101e-12,5.1184655650357684e-08,1.912237098873838e-08,2.1981521624856002e-14,2.831768537875368e-12,3.1316414989622176e-08,1.0922339210990516e-06,5.723514768325713e-10,5.364078040874859e-06,3.053854647963275e-07,1.0003339597492043e-10,1.5000207793231267e-06,2.1381025070316397e-13,1.5027086355023048e-13,9.194053694400542e-14
2005-02-03 00:00:00,4.656776102813082e-13,0.00011493904896035754,2.013504386580613e-08,4.5815453442507244e-05,2.6582287571343226e-08,6.0954100670960066e-05,1.626918383385413e-07,4.286888941505491e-13,5.522582757052704e-11,3.208974027144072e-07,1.7409515204502077e-07,3.0129261860242103e-13,3.881400808430193e-11,4.2924256284397164e-07,1.5976585229931592e-07,1.8434049340717666e-13,2.374765579906865e-11,2.626243755756682e-07,1.1866029786336327e-06,6.241275510055014e-10,5.84932340802356e-06,3.1967173124702126e-07,1.0510458352235531e-10,1.5760642508344225e-06,1.7930463496924377e-12,1.2601950676721423e-12,7.710277856840477e-13
2005-02-04 00:00:00,1.946053827794321e-12,0.00048155083443752615,1.84597636267412e-08,4.211051901356921e-05,2.521157476638106e-08,5.7958294704293985e-05,1.93649558872401e-08,5.1156170651603685e-14,6.590191390826592e-12,3.829322970319263e-08,2.0722274540403417e-08,3.5953757663433125e-14,4.631741219160132e-12,5.1222240873043136e-08,1.9016680330488603e-08,2.1997662797923152e-14,2.833847923772124e-12,3.133941083507897e-08,1.0878749830569054e-06,5.736565531647666e-10,5.3763092162601925e-06,3.031878927425771e-07,9.993884512290029e-11,1.4986029703869146e-06,2.1396725294891494e-13,1.5038120841428962e-13,9.200804947312071e-14
2005-02-05 00:00:00,1.9442506840531936e-12,0.0004816121155527789,1.8447590335029052e-08,4.212713808644995e-05,2.5180876243707687e-08,5.794878252584869e-05,1.934701301304691e-08,5.116268067498106e-14,6.591030044296333e-12,3.829810281659004e-08,2.0703074023384933e-08,3.595833306069044e-14,4.632330644506687e-12,5.122875930437367e-08,1.8999060155946048e-08,2.2000462172802827e-14,2.8342085531154997e-12,3.134339902056219e-08,1.0871575838646473e-06,5.738829488561255e-10,5.378430996679609e-06,3.028187202301142e-07,9.992244305080216e-11,1.4983570180353885e-06,2.1399448195767348e-13,1.5040034560086675e-13,9.20197582180359e-14
2005-02-06 00:00:00,1.7839453434232433e-12,0.0004444929608711152,1.8517122220439377e-08,4.2533782301273634e-05,2.515805567204703e-08,5.823562644398887e-05,3.36525077328598e-08,8.951483191428586e-14,1.1531744208346501e-11,6.70068141667865e-08,3.601126221376369e-08,6.291312529719799e-14,8.10478054597293e-12,8.963044386669278e-08,3.3047272898606016e-08,3.849226911986426e-14,4.958764843731661e-12,5.483878205623468e-08,1.091255252729329e-06,5.7942251768844e-10,5.430347835776059e-06,3.0254428592376533e-07,1.0041705473763174e-10,1.5057738192017353e-06,3.744072794917694e-13,2.6314222551860155e-13,1.6099885856271623e-13
2005-02-07 00:00:00,1.2332664750206286e-13,3.070314867760424e-05,2.034069316485841e-08,4.668409087722086e-05,2.6647813384069194e-08,6.16333682408688e-05,1.9395991565707883e-07,5.155041914171959e-13,6.640980434891343e-11,3.858834655419703e-07,2.0755485555884286e-07,3.623084475756571e-13,4.6674369516397574e-11,5.161699855070601e-07,1.9047157837367437e-07,2.2167193574634803e-13,2.8556877184818214e-11,3.158093625118172e-07,1.1987223498371772e-06,6.359606883882806e-10,5.960223571574965e-06,3.2045972776309475e-07,1.0627586050371708e-10,1.5936277834253384e-06,2.1561624788608245e-12,1.5154016076752458e-12,9.271713371694225e-13
2005-02-08 00:00:00,1.1379055979737426e-12,0.0002838067800554964,1.9227185587960165e-08,4.420887039335321e-05,2.5688104778646347e-08,5.9521919854467e-05,9.584307014665367e-08,2.5519459619738986e-13,3.287543241457979e-11,1.910273026054539e-07,1.025608539435283e-07,1.7935675309213159e-13,2.3105625676407468e-11,2.555241901303631e-07,9.411934824351766e-08,1.0973621761554515e-13,1.4136763314772625e-11,1.5633790002753785e-07,1.1331008683899758e-06,6.022416442074002e-10,5.644208689511754e-06,3.089185197099954e-07,1.026350405943284e-10,1.5390329607200732e-06,1.0673841693045384e-12,7.501826518314114e-13,4.589858219082022e-13
2005-02-09 00:00:00,1.7103807329290866e-12,0.00042498172688484035,1.8680789068540602e-08,4.2790744762602435e-05,2.5283539155846103e-08,5.8363813549756706e-05,4.1411764977274855e-08,1.0984882762774631e-13,1.4151270294546056e-11,8.222793722430108e-08,4.4314377376258335e-08,7.720433484042302e-14,9.945844974694158e-12,1.0999070174134369e-07,4.066698117360889e-08,4.7236089764404545e-14,6.08518714627308e-12,6.729584124314814e-08,1.1009005045974062e-06,5.829230254786934e-10,5.463154594786314e-06,3.0405331792115446e-07,1.0063809076664961e-10,1.509088298664064e-06,4.59456827745002e-13,3.2291704463292747e-13,1.975710112426326e-13
2005-02-10 00:00:00,8.056091221424018e-13,0.0001988701401665691,1.9820944694398465e-08,4.510728852883193e-05,2.6247456482670796e-08,6.019504774711258e-05,1.3008606107391405e-07,3.4282319075659277e-13,4.4164182180219045e-11,2.5662216354366793e-07,1.392039871998657e-07,2.409441864953403e-13,3.103962402356891e-11,3.432659604916875e-07,1.2774648459308256e-07,1.4741738588940306e-13,1.8991038128379725e-11,2.100211310202262e-07,1.1680924149188132e-06,6.144804734351608e-10,5.758910997034326e-06,3.156451389718468e-07,1.0379573078637489e-10,1.5564377422878484e-06,1.4339020188382807e-12,1.0077800007652242e-12,6.165921470253158e-13
2005-02-11 00:00:00,2.478242140600526e-13,6.125667114512172e-05,2.0398524465260848e-08,4.648208236599891e-05,2.6706687180274973e-08,6.132788797543963e-05,1.8359657368124603e-07,4.844717424341748e-13,6.241205049988174e-11,3.6265395711663277e-07,1.9646513148047306e-07,3.4049811392036775e-13,4.386465426102715e-11,4.850974568865287e-07,1.8029461940420927e-07,2.0832767365974004e-13,2.683780321974337e-11,2.9679819229501307e-07,1.2021304771684677e-06,6.332087986236309e-10,5.934432860700668e-06,3.2116772884493074e-07,1.0574911372673563e-10,1.5857291101551458e-06,2.026365275970187e-12,1.4241770863969862e-12,8.713572473942653e-13
2005-02-12 00:00:00,3.1058262874007823e-13,7.670559773728268e-05,2.0314930737456273e-08,4.625326666509723e-05,2.6690359706318446e-08,6.123964412101095e-05,1.776034055045533e-07,4.682690028158822e-13,6.032473329493512e-11,3.505253082728818e-07,1.900518932036913e-07,3.2911044814516274e-13,4.239763872805324e-11,4.6887379078799165e-07,1.7440923737459547e-07,2.0136033427554024e-13,2.5940236035924438e-11,2.868720327118469e-07,1.1972041126137595e-06,6.300917240929904e-10,5.905219638199507e-06,3.2097137885614333e-07,1.0559695278159753e-10,1.5834474263506113e-06,1.958595236848543e-12,1.3765467119497808e-12,8.422154557118327e-13
2005-02-13 00:00:00,8.612570409693468e-13,0.00021339229582232802,1.9704437594231298e-08,4.5007735398209584e-05,2.6088615655488992e-08,6.005170181785703e-05,1.240257689257103e-07,3.2805911055731025e-13,4.226220021043033e-11,2.455704310307349e-07,1.3271892013225214e-07,2.30567644333425e-13,2.9702866444747684e-11,3.284828118978068e-07,1.2179518580558063e-07,1.4106868438167734e-13,1.817316694126361e-11,2.009763262767566e-07,1.161226392027991e-06,6.131242967100254e-10,5.746200908766358e-06,3.1373496017020527e-07,1.0354855604295011e-10,1.5527313075752454e-06,1.3721493574815041e-12,9.643787806736262e-13,5.90037887703364e-13
2005-02-14 00:00:00,4.148142658164938e-14,1.0275233055363533e-05,2.0385012138347358e-08,4.655069175200235e-05,2.693213958817447e-08,6.197794729170242e-05,2.0237548614276153e-07,5.351679870194505e-13,6.894299193583241e-11,4.0060290666202526e-07,2.1656028593699013e-07,3.7612862474727623e-13,4.8454753220963376e-11,5.358591776805051e-07,1.9873579620390316e-07,2.3012756366915705e-13,2.9646173072902474e-11,3.278558421663056e-07,1.2013341656495718e-06,6.341434397729551e-10,5.943192317552136e-06,3.2387896132835074e-07,1.0687002623218703e-10,1.602537417356891e-06,2.238408829085468e-12,1.5732062734079023e-12,9.625380867825482e-13
2005-02-15 00:00:00,9.043555279572744e-15,2.2392500658627762e-06,1.627417705563284e-08,3.7148356277470624e-05,2.9126621929346866e-08,6.70010873673651e-05,1.9109653401677375e-07,5.05138456193288e-13,6.507443897339651e-11,3.7812413807637667e-07,2.0449077522683183e-07,3.5502316551688324e-13,4.573584338178022e-11,5.057908625253721e-07,1.8765969418271936e-07,2.17214566377147e-13,2.7982656775657815e-11,3.0945908197572867e-07,9.590734988076926e-07,5.06058783341134e-10,4.742782917473107e-06,3.5026923971619946e-07,1.1553154432228188e-10,1.732418613421481e-06,2.1128064601752123e-12,1.4849299799279295e-12,9.085278173914876e-13
2005-02-16 00:00:00,2.5933043217582303e-14,6.400629710206727e-06,1.6380558299033955e-08,3.7271346813270433e-05,2.9167818158910622e-08,6.688080586307386e-05,1.9033760157293785e-07,5.015197451634653e-13,6.460825868720891e-11,3.7541533225824353e-07,2.0367864807558176e-07,3.5247985045316744e-13,4.5408200932715594e-11,5.021674777868645e-07,1.86914411014459e-07,2.1565848459887433e-13,2.7782194610332055e-11,3.0724217890787776e-07,9.6534278240756e-07,5.077342394621111e-10,4.758485292238905e-06,3.507646549429797e-07,1.1532414010706395e-10,1.7293085457334453e-06,2.097670736597692e-12,1.4742922380751816e-12,9.020193055302614e-13
2005-02-17 00:00:00,1.124881187036422e-13,2.772565968698458e-05,1.926857420938412e-08,4.378264373336444e-05,2.7595977389675387e-08,6.319014464722386e-05,1.9257807740606668e-07,5.067296372569395e-13,6.527942280258768e-11,3.7931522531362806e-07,2.0607616220293523e-07,3.5614148492258673e-13,4.587991082908495e-11,5.073840986624172e-07,1.891145922570546e-07,2.1789879007964084e-13,2.8070801863457368e-11,3.1043387497590047e-07,1.1355399920288677e-06,5.964353107219996e-10,5.58979173208658e-06,3.3186210343767713e-07,1.0896024652576086e-10,1.6338806887030892e-06,2.119461779304796e-12,1.4896074944508105e-12,9.113896708914733e-13
2005-02-18 00:00:00,1.9098893433352748e-14,4.696914049158788e-06,1.8467068585730937e-08,4.186774177784966e-05,2.8231478363891766e-08,6.450098735011837e-05,1.9873776805492802e-07,5.217699217823067e-13,6.721698678230183e-11,3.9057371207671424e-07,2.1266759476043293e-07,3.6671214996897814e-13,4.724167627979615e-11,5.224438083112144e-07,1.951635018794762e-07,2.2436626219805045e-13,2.8903973669170272e-11,3.196478886484072e-07,1.0883054805593592e-06,5.703492856341798e-10,5.345313504963532e-06,3.3950447417389345e-07,1.1122056330239221e-10,1.6677745908320317e-06,2.1823697007240863e-12,1.5338206584349404e-12,9.384407035444897e-13
2005-02-19 00:00:00,3.450922394980086e-14,8.527323997110152e-06,1.8141455773785965e-08,4.1326333230886654e-05,2.819786794702687e-08,6.473246991503562e-05,1.9552635295677266e-07,5.157949616179241e-13,6.64472628069868e-11,3.8610112315678976e-07,2.0923108678619983e-07,3.6251280769877735e-13,4.6700696200096934e-11,5.16461131249024e-07,1.920098435553502e-07,2.217969698281768e-13,2.857298469480444e-11,3.1598749482045446e-07,1.0691163923651521e-06,5.629738704604873e-10,5.276191113955687e-06,3.391002839732457e-07,1.116197141111237e-10,1.6737599370391221e-06,2.157378662564507e-12,1.5162563701330177e-12,9.276943082728715e-13
2005-02-20 00:00:00,4.385890547710078e-14,1.084284986566162e-05,1.666792321932699e-08,3.7987814935246056e-05,2.8930649009161098e-08,6.644650854029502e-05,1.8945577249710542e-07,5.000203981824288e-13,6.441510537959363e-11,3.742929879228819e-07,2.0273501028402093e-07,3.514260741965999e-13,4.5272448253704786e-11,5.006661943397911e-07,1.8604844148997982e-07,2.1501375046639711e-13,2.769913676461955e-11,3.06323645514457e-07,9.82277837163194e-07,5.174944286721401e-10,4.849957785515297e-06,3.479125199453677e-07,1.1457527106079662e-10,1.7180791046108576e-06,2.091399525311482e-12,1.4698846835618443e-12,8.993226222279075e-13
2005-02-21 00:00:00,2.9687348751743285e-14,7.309519138666059e-06,1.6143330319357683e-08,3.664271914132037e-05,2.9376860354242692e-08,6.719718904889531e-05,1.8949120222861886e-07,4.980817953111951e-13,6.416536495161586e-11,3.7284183620245716e-07,2.0277292333828177e-07,3.500635785885398e-13,4.5096924818078065e-11,4.987250876861326e-07,1.860832340235805e-07,2.1418013192698526e-13,2.7591745893651513e-11,3.051360141680563e-07,9.513624092246067e-07,4.991706693147409e-10,4.678227512817751e-06,3.5327854244442707e-07,1.1586968704505824e-10,1.7374891311780573e-06,2.0832910698576584e-12,1.464185870716821e-12,8.958359056380365e-13
