new_datetime,air_fugacity,aerosol_fugacity,fw_fugacity,fwSusSed_fugacity,sw_fugacity,swSusSed_fugacity,urban_fugacity,urban_air_fugacity,urban_water_fugacity,urban_solid_fugacity,natural_fugacity,natural_air_fugacity,natural_water_fugacity,natural_solid_fugacity,agricultural_fugacity,agricultural_air_fugacity,agricultural_water_fugacity,agricultural_solid_fugacity,fw_sed_fugacity,fw_sed_water_fugacity,fw_sed_solid_fugacity,sw_sed_fugacity,sw_sed_water_fugacity,sw_sed_solid_fugacity,deep_urban_fugacity,deep_natural_fugacity,deep_agricultural_fugacity 
2011-10-23 00:00:00,4.6940743578168976e-09,4.6940743578168976e-09,3.4324845868108985e-07,3.4324845868108985e-07,4.677029481359655e-07,4.677029481359655e-07,1.2525810947468378e-10,1.2525810947468378e-10,1.2525810947468378e-10,1.2525810947468378e-10,8.803433986690288e-11,8.803433986690288e-11,8.803433986690288e-11,8.803433986690288e-11,5.386223440559776e-11,5.386223440559776e-11,5.386223440559776e-11,5.386223440559776e-11,1.0955753426356523e-08,1.0955753426356523e-08,1.0955753426356523e-08,1.889561901016784e-09,1.889561901016784e-09,1.889561901016784e-09,1.5748787945784004e-14,1.1068617882909595e-14,6.772135644529392e-15
2011-10-24 00:00:00,4.6314453537640464e-09,4.6314453537640464e-09,3.386353605127183e-07,3.386353605127183e-07,4.6151304146704743e-07,4.6151304146704743e-07,1.2358689806047206e-10,1.2358689806047206e-10,1.2358689806047206e-10,1.2358689806047206e-10,8.685977325205305e-11,8.685977325205305e-11,8.685977325205305e-11,8.685977325205305e-11,5.31435968554136e-11,5.31435968554136e-11,5.31435968554136e-11,5.31435968554136e-11,1.080851324279255e-08,1.080851324279255e-08,1.080851324279255e-08,1.864554122342194e-09,1.864554122342194e-09,1.864554122342194e-09,1.5538665389365284e-14,1.0920938817473849e-14,6.681780852850081e-15
2011-10-25 00:00:00,4.597905458222898e-09,4.597905458222898e-09,3.3637758089947806e-07,3.3637758089947806e-07,4.578789903757345e-07,4.578789903757345e-07,1.2269190927520348e-10,1.2269190927520348e-10,1.2269190927520348e-10,1.2269190927520348e-10,8.623075412323313e-11,8.623075412323313e-11,8.623075412323313e-11,8.623075412323313e-11,5.275874276536955e-11,5.275874276536955e-11,5.275874276536955e-11,5.275874276536955e-11,1.0736449767755372e-08,1.0736449767755372e-08,1.0736449767755372e-08,1.8498722296668093e-09,1.8498722296668093e-09,1.8498722296668093e-09,1.5426137836042318e-14,1.0841851811329747e-14,6.633392884361746e-15
2011-10-26 00:00:00,4.602023590147661e-09,4.602023590147661e-09,3.367593892823217e-07,3.367593892823217e-07,4.581683005953038e-07,4.581683005953038e-07,1.228017987614244e-10,1.228017987614244e-10,1.228017987614244e-10,1.228017987614244e-10,8.630798703388732e-11,8.630798703388732e-11,8.630798703388732e-11,8.630798703388732e-11,5.280599633873393e-11,5.280599633873393e-11,5.280599633873393e-11,5.280599633873393e-11,1.0748636271125619e-08,1.0748636271125619e-08,1.0748636271125619e-08,1.8510410689282494e-09,1.8510410689282494e-09,1.8510410689282494e-09,1.5439954316453992e-14,1.0851562358115307e-14,6.639334108524519e-15
2011-10-27 00:00:00,4.6025622086656965e-09,4.6025622086656965e-09,3.3670685893885967e-07,3.3670685893885967e-07,4.583598200645685e-07,4.583598200645685e-07,1.2281617142196498e-10,1.2281617142196498e-10,1.2281617142196498e-10,1.2281617142196498e-10,8.631808847712424e-11,8.631808847712424e-11,8.631808847712424e-11,8.631808847712424e-11,5.28121767258906e-11,5.28121767258906e-11,5.28121767258906e-11,5.28121767258906e-11,1.0746959615409282e-08,1.0746959615409282e-08,1.0746959615409282e-08,1.8518148247787692e-09,1.8518148247787692e-09,1.8518148247787692e-09,1.5441761400913586e-14,1.0852832419496169e-14,6.640111172837247e-15
2011-10-28 00:00:00,4.618789662809071e-09,4.618789662809071e-09,3.37914706573465e-07,3.37914706573465e-07,4.599448371257352e-07,4.599448371257352e-07,1.2324918974946573e-10,1.2324918974946573e-10,1.2324918974946573e-10,1.2324918974946573e-10,8.66224239231219e-11,8.66224239231219e-11,8.66224239231219e-11,8.66224239231219e-11,5.299837891875127e-11,5.299837891875127e-11,5.299837891875127e-11,5.299837891875127e-11,1.0785511517178015e-08,1.0785511517178015e-08,1.0785511517178015e-08,1.8582184360093138e-09,1.8582184360093138e-09,1.8582184360093138e-09,1.5496205091985162e-14,1.0891096723687773e-14,6.6635225021531866e-15
2011-10-29 00:00:00,4.634608775903363e-09,4.634608775903363e-09,3.389299650002621e-07,3.389299650002621e-07,4.617331995080941e-07,4.617331995080941e-07,1.2367131178007602e-10,1.2367131178007602e-10,1.2367131178007602e-10,1.2367131178007602e-10,8.691910119586618e-11,8.691910119586618e-11,8.691910119586618e-11,8.691910119586618e-11,5.31798955954427e-11,5.31798955954427e-11,5.31798955954427e-11,5.31798955954427e-11,1.0817916385158373e-08,1.0817916385158373e-08,1.0817916385158373e-08,1.8654435805938945e-09,1.8654435805938945e-09,1.8654435805938945e-09,1.5549278784181267e-14,1.0928398160507945e-14,6.686344718310096e-15
2011-10-30 00:00:00,4.646026193479616e-09,4.646026193479616e-09,3.3973299492552425e-07,3.3973299492552425e-07,4.629185988852218e-07,4.629185988852218e-07,1.2397597762719938e-10,1.2397597762719938e-10,1.2397597762719938e-10,1.2397597762719938e-10,8.713322750548381e-11,8.713322750548381e-11,8.713322750548381e-11,8.713322750548381e-11,5.331090494359559e-11,5.331090494359559e-11,5.331090494359559e-11,5.331090494359559e-11,1.0843547375284191e-08,1.0843547375284191e-08,1.0843547375284191e-08,1.8702327005030942e-09,1.8702327005030942e-09,1.8702327005030942e-09,1.558758462993282e-14,1.0955320408160599e-14,6.70281661343631e-15
2011-10-31 00:00:00,4.395016753980288e-09,4.395016753980288e-09,3.4144628522874225e-07,3.4144628522874225e-07,4.639438140707742e-07,4.639438140707742e-07,1.8731012267380724e-10,1.8731012267380724e-10,1.8731012267380724e-10,1.8731012267380724e-10,1.3164595146081144e-10,1.3164595146081144e-10,1.3164595146081144e-10,1.3164595146081144e-10,8.054521800073133e-11,8.054521800073133e-11,8.054521800073133e-11,8.054521800073133e-11,1.0898231921230726e-08,1.0898231921230726e-08,1.0898231921230726e-08,1.8743746618969333e-09,1.8743746618969333e-09,1.8743746618969333e-09,2.355063009061928e-14,1.655193569639753e-14,1.0127005458252081e-14
2011-11-01 00:00:00,4.618790030058521e-09,4.618790030058521e-09,3.379149745273854e-07,3.379149745273854e-07,4.599446827354953e-07,4.599446827354953e-07,1.2324919954926188e-10,1.2324919954926188e-10,1.2324919954926188e-10,1.2324919954926188e-10,8.662243081064867e-11,8.662243081064867e-11,8.662243081064867e-11,8.662243081064867e-11,5.299838313276119e-11,5.299838313276119e-11,5.299838313276119e-11,5.299838313276119e-11,1.078552006969153e-08,1.078552006969153e-08,1.078552006969153e-08,1.8582178122588834e-09,1.8582178122588834e-09,1.8582178122588834e-09,1.5496206324120254e-14,1.089109758966124e-14,6.663523031983544e-15
2011-11-02 00:00:00,3.6779446616061423e-09,3.6779446616061423e-09,3.465676016258041e-07,3.465676016258041e-07,4.6684690180679053e-07,4.6684690180679053e-07,3.6863267582587715e-10,3.6863267582587715e-10,3.6863267582587715e-10,3.6863267582587715e-10,2.59083698499059e-10,2.59083698499059e-10,2.59083698499059e-10,2.59083698499059e-10,1.5851572148236147e-10,1.5851572148236147e-10,1.5851572148236147e-10,1.5851572148236147e-10,1.1061693338887653e-08,1.1061693338887653e-08,1.1061693338887653e-08,1.8861033969907535e-09,1.8861033969907535e-09,1.8861033969907535e-09,4.6348438961886466e-14,3.257477096679146e-14,1.9930290295521565e-14
2011-11-03 00:00:00,6.144423592559885e-10,6.144423592559885e-10,3.667048992780109e-07,3.667048992780109e-07,4.79675983249636e-07,4.79675983249636e-07,1.140557663698379e-09,1.140557663698379e-09,1.140557663698379e-09,1.140557663698379e-09,8.01610701494082e-10,8.01610701494082e-10,8.01610701494082e-10,8.01610701494082e-10,4.904511531657704e-10,4.904511531657704e-10,4.904511531657704e-10,4.904511531657704e-10,1.1704432620510189e-08,1.1704432620510189e-08,1.1704432620510189e-08,1.9379340378196304e-09,1.9379340378196304e-09,1.9379340378196304e-09,1.4340309670053739e-13,1.007870628564212e-13,6.166475960212428e-14
2011-11-04 00:00:00,2.552710873658038e-10,2.552710873658038e-10,3.64105640240734e-07,3.64105640240734e-07,4.797345172506662e-07,4.797345172506662e-07,1.2199744365493793e-09,1.2199744365493793e-09,1.2199744365493793e-09,1.2199744365493793e-09,8.574266738220902e-10,8.574266738220902e-10,8.574266738220902e-10,8.574266738220902e-10,5.246011563310446e-10,5.246011563310446e-10,5.246011563310446e-10,5.246011563310446e-10,1.1621469855832221e-08,1.1621469855832221e-08,1.1621469855832221e-08,1.9381705204389975e-09,1.9381705204389975e-09,1.9381705204389975e-09,1.5338822197677093e-13,1.078048433088654e-13,6.595846290367742e-14
2011-11-05 00:00:00,1.6075959633903796e-10,1.6075959633903796e-10,3.6367053094479086e-07,3.6367053094479086e-07,4.800632814854339e-07,4.800632814854339e-07,1.2417285759398614e-09,1.2417285759398614e-09,1.2417285759398614e-09,1.2417285759398614e-09,8.727159936804644e-10,8.727159936804644e-10,8.727159936804644e-10,8.727159936804644e-10,5.339556528986222e-10,5.339556528986222e-10,5.339556528986222e-10,5.339556528986222e-10,1.1607582101818159e-08,1.1607582101818159e-08,1.1607582101818159e-08,1.939498757464037e-09,1.939498757464037e-09,1.939498757464037e-09,1.561233848308213e-13,1.0972717997269205e-13,6.713461016791599e-14
2011-11-06 00:00:00,8.029104759708927e-11,8.029104759708927e-11,3.6107911762815664e-07,3.6107911762815664e-07,4.845899189180675e-07,4.845899189180675e-07,1.2613922368617185e-09,1.2613922368617185e-09,1.2613922368617185e-09,1.2613922368617185e-09,8.865360761955384e-10,8.865360761955384e-10,8.865360761955384e-10,8.865360761955384e-10,5.424112229075191e-10,5.424112229075191e-10,5.424112229075191e-10,5.424112229075191e-10,1.1524869755688739e-08,1.1524869755688739e-08,1.1524869755688739e-08,1.9577867790950965e-09,1.9577867790950965e-09,1.9577867790950965e-09,1.5859571039437073e-13,1.1146478841845205e-13,6.819773477988184e-14
2011-11-07 00:00:00,4.795881779971221e-10,4.795881779971221e-10,3.6480430057453595e-07,3.6480430057453595e-07,4.780245762804345e-07,4.780245762804345e-07,1.1665575210120276e-09,1.1665575210120276e-09,1.1665575210120276e-09,1.1665575210120276e-09,8.198840115802716e-10,8.198840115802716e-10,8.198840115802716e-10,8.198840115802716e-10,5.016313507195496e-10,5.016313507195496e-10,5.016313507195496e-10,5.016313507195496e-10,1.1643769592807947e-08,1.1643769592807947e-08,1.1643769592807947e-08,1.9312622054001147e-09,1.9312622054001147e-09,1.9312622054001147e-09,1.4667207657873085e-13,1.0308457865657082e-13,6.307045350254219e-14
2011-11-08 00:00:00,2.7106186106040624e-09,2.7106186106040624e-09,3.465034077066886e-07,3.465034077066886e-07,4.6310775846177646e-07,4.6310775846177646e-07,5.90637444563317e-10,5.90637444563317e-10,5.90637444563317e-10,5.90637444563317e-10,4.1511386169623735e-10,4.1511386169623735e-10,4.1511386169623735e-10,4.1511386169623735e-10,2.5397998278285075e-10,2.5397998278285075e-10,2.5397998278285075e-10,2.5397998278285075e-10,1.1059644406892436e-08,1.1059644406892436e-08,1.1059644406892436e-08,1.870996922175193e-09,1.870996922175193e-09,1.870996922175193e-09,7.426125067892387e-14,5.2192550315722504e-14,3.193307729212936e-14
2011-11-09 00:00:00,4.3202177745368784e-09,4.3202177745368784e-09,3.3366585634937547e-07,3.3366585634937547e-07,4.5348378762029767e-07,4.5348378762029767e-07,1.7723825592216776e-10,1.7723825592216776e-10,1.7723825592216776e-10,1.7723825592216776e-10,1.2456720706313064e-10,1.2456720706313064e-10,1.2456720706313064e-10,1.2456720706313064e-10,7.621421500097427e-11,7.621421500097427e-11,7.621421500097427e-11,7.621421500097427e-11,1.0649897345509173e-08,1.0649897345509173e-08,1.0649897345509173e-08,1.8321152159318793e-09,1.8321152159318793e-09,1.8321152159318793e-09,2.2284287381512532e-14,1.5661920312092122e-14,9.582465482981952e-15
2011-11-10 00:00:00,3.6342278333222632e-09,3.6342278333222632e-09,3.415563397243323e-07,3.415563397243323e-07,4.605952386596621e-07,4.605952386596621e-07,3.6170556140523123e-10,3.6170556140523123e-10,3.6170556140523123e-10,3.6170556140523123e-10,2.5421515986502095e-10,2.5421515986502095e-10,2.5421515986502095e-10,2.5421515986502095e-10,1.5553699330065736e-10,1.5553699330065736e-10,1.5553699330065736e-10,1.5553699330065736e-10,1.0901744624308196e-08,1.0901744624308196e-08,1.0901744624308196e-08,1.8608461165996742e-09,1.8608461165996742e-09,1.8608461165996742e-09,4.547748811850822e-14,3.196264626784075e-14,1.955577275986235e-14
2011-11-11 00:00:00,1.9511181008143697e-10,1.9511181008143697e-10,3.686914544737202e-07,3.686914544737202e-07,4.813380262338491e-07,4.813380262338491e-07,1.244660536151117e-09,1.244660536151117e-09,1.244660536151117e-09,1.244660536151117e-09,8.747766441469005e-10,8.747766441469005e-10,8.747766441469005e-10,8.747766441469005e-10,5.352164249861848e-10,5.352164249861848e-10,5.352164249861848e-10,5.352164249861848e-10,1.1767839194790713e-08,1.1767839194790713e-08,1.1767839194790713e-08,1.944648840694699e-09,1.944648840694699e-09,1.944648840694699e-09,1.5649202219750515e-13,1.0998626696803622e-13,6.729312790651399e-14
2011-11-12 00:00:00,2.086522139800388e-10,2.086522139800388e-10,3.700627644532952e-07,3.700627644532952e-07,4.833979389188748e-07,4.833979389188748e-07,1.2466218807569628e-09,1.2466218807569628e-09,1.2466218807569628e-09,1.2466218807569628e-09,8.761551231799252e-10,8.761551231799252e-10,8.761551231799252e-10,8.761551231799252e-10,5.360598226979438e-10,5.360598226979438e-10,5.360598226979438e-10,5.360598226979438e-10,1.1811608463457074e-08,1.1811608463457074e-08,1.1811608463457074e-08,1.952971072881943e-09,1.952971072881943e-09,1.952971072881943e-09,1.5673862339894125e-13,1.1015958408155375e-13,6.739916887880838e-14
2011-11-13 00:00:00,8.704435726526719e-10,8.704435726526719e-10,3.655574431469545e-07,3.655574431469545e-07,4.799261602617296e-07,4.799261602617296e-07,1.0787031029267678e-09,1.0787031029267678e-09,1.0787031029267678e-09,1.0787031029267678e-09,7.581378641015732e-10,7.581378641015732e-10,7.581378641015732e-10,7.581378641015732e-10,4.6385307608071633e-10,4.6385307608071633e-10,4.6385307608071633e-10,4.6385307608071633e-10,1.1667808285800223e-08,1.1667808285800223e-08,1.1667808285800223e-08,1.9389447754094757e-09,1.9389447754094757e-09,1.9389447754094757e-09,1.3562608038473072e-13,9.532119321837959e-14,5.832056514210176e-14
2011-11-14 00:00:00,4.557158754040399e-09,4.557158754040399e-09,3.3321236563114003e-07,3.3321236563114003e-07,4.5409765998366646e-07,4.5409765998366646e-07,1.2160461181372957e-10,1.2160461181372957e-10,1.2160461181372957e-10,1.2160461181372957e-10,8.546657594218566e-11,8.546657594218566e-11,8.546657594218566e-11,8.546657594218566e-11,5.229119402953019e-11,5.229119402953019e-11,5.229119402953019e-11,5.229119402953019e-11,1.0635422895982964e-08,1.0635422895982964e-08,1.0635422895982964e-08,1.8345953153935816e-09,1.8345953153935816e-09,1.8345953153935816e-09,1.5289431181067577e-14,1.0745771164922212e-14,6.574607661385482e-15
2011-11-15 00:00:00,4.354097871505349e-09,4.354097871505349e-09,3.3558625666823565e-07,3.3558625666823565e-07,4.557010254390197e-07,4.557010254390197e-07,1.7565476279544175e-10,1.7565476279544175e-10,1.7565476279544175e-10,1.7565476279544175e-10,1.2345429091997852e-10,1.2345429091997852e-10,1.2345429091997852e-10,1.2345429091997852e-10,7.553329718791556e-11,7.553329718791556e-11,7.553329718791556e-11,7.553329718791556e-11,1.0711192398236202e-08,1.0711192398236202e-08,1.0711192398236202e-08,1.8410730557839658e-09,1.8410730557839658e-09,1.8410730557839658e-09,2.2085193705494275e-14,1.552199260271308e-14,9.496853219701422e-15
2011-11-16 00:00:00,4.356621446661855e-09,4.356621446661855e-09,3.361635891288204e-07,3.361635891288204e-07,4.5655426263221994e-07,4.5655426263221994e-07,1.7720786637992682e-10,1.7720786637992682e-10,1.7720786637992682e-10,1.7720786637992682e-10,1.2454584857942648e-10,1.2454584857942648e-10,1.2454584857942648e-10,1.2454584857942648e-10,7.620114719518888e-11,7.620114719518888e-11,7.620114719518888e-11,7.620114719518888e-11,1.0729619610138336e-08,1.0729619610138336e-08,1.0729619610138336e-08,1.8445202106484526e-09,1.8445202106484526e-09,1.8445202106484526e-09,2.228046648354012e-14,1.565923489529867e-14,9.580822458804971e-15
2011-11-17 00:00:00,4.1464565615011435e-09,4.1464565615011435e-09,3.3656770532361194e-07,3.3656770532361194e-07,4.561023132899966e-07,4.561023132899966e-07,2.2667328905195122e-10,2.2667328905195122e-10,2.2667328905195122e-10,2.2667328905195122e-10,1.5931130887123415e-10,1.5931130887123415e-10,1.5931130887123415e-10,1.5931130887123415e-10,9.747177152527304e-11,9.747177152527304e-11,9.747177152527304e-11,9.747177152527304e-11,1.0742518130943775e-08,1.0742518130943775e-08,1.0742518130943775e-08,1.8426942947296875e-09,1.8426942947296875e-09,1.8426942947296875e-09,2.8499787975596795e-14,2.0030320043154207e-14,1.2255192632950334e-14
2011-11-18 00:00:00,4.235189675586848e-10,4.235189675586848e-10,3.661240687733133e-07,3.661240687733133e-07,4.780249302340635e-07,4.780249302340635e-07,1.1821730234224613e-09,1.1821730234224613e-09,1.1821730234224613e-09,1.1821730234224613e-09,8.308589532599584e-10,8.308589532599584e-10,8.308589532599584e-10,8.308589532599584e-10,5.08346172256609e-10,5.08346172256609e-10,5.08346172256609e-10,5.08346172256609e-10,1.1685893758554556e-08,1.1685893758554556e-08,1.1685893758554556e-08,1.9312636354045537e-09,1.9312636354045537e-09,1.9312636354045537e-09,1.4863542439836645e-13,1.0446446559527375e-13,6.391471261617913e-14
2011-11-19 00:00:00,1.4349405422784952e-10,1.4349405422784952e-10,3.650333576350834e-07,3.650333576350834e-07,4.772571216751567e-07,4.772571216751567e-07,1.2448259727832355e-09,1.2448259727832355e-09,1.2448259727832355e-09,1.2448259727832355e-09,8.748929168957027e-10,8.748929168957027e-10,8.748929168957027e-10,8.748929168957027e-10,5.352875643854286e-10,5.352875643854286e-10,5.352875643854286e-10,5.352875643854286e-10,1.1651080602114631e-08,1.1651080602114631e-08,1.1651080602114631e-08,1.9281616198924275e-09,1.9281616198924275e-09,1.9281616198924275e-09,1.5651282265863798e-13,1.1000088602042683e-13,6.730207231193397e-14
2011-11-20 00:00:00,7.617744615752127e-11,7.617744615752127e-11,3.5903789649408227e-07,3.5903789649408227e-07,4.836069830022746e-07,4.836069830022746e-07,1.2573107381512946e-09,1.2573107381512946e-09,1.2573107381512946e-09,1.2573107381512946e-09,8.836675030856086e-10,8.836675030856086e-10,8.836675030856086e-10,8.836675030856086e-10,5.406561378181069e-10,5.406561378181069e-10,5.406561378181069e-10,5.406561378181069e-10,1.1459718362090309e-08,1.1459718362090309e-08,1.1459718362090309e-08,1.9538156297469352e-09,1.9538156297469352e-09,1.9538156297469352e-09,1.58082540764388e-13,1.1110412075545818e-13,6.79770667288001e-14
2011-11-21 00:00:00,1.705767149960177e-10,1.705767149960177e-10,3.6183733984743253e-07,3.6183733984743253e-07,4.822069220946853e-07,4.822069220946853e-07,1.2386707817901932e-09,1.2386707817901932e-09,1.2386707817901932e-09,1.2386707817901932e-09,8.70566904168066e-10,8.70566904168066e-10,8.70566904168066e-10,8.70566904168066e-10,5.326407709644766e-10,5.326407709644766e-10,5.326407709644766e-10,5.326407709644766e-10,1.1549070580096485e-08,1.1549070580096485e-08,1.1549070580096485e-08,1.948159257982276e-09,1.948159257982276e-09,1.948159257982276e-09,1.5573892627682475e-13,1.0945697347549033e-13,6.696928916122473e-14
2011-11-22 00:00:00,3.5959993254285505e-09,3.5959993254285505e-09,3.396715857269752e-07,3.396715857269752e-07,4.5830937505775133e-07,4.5830937505775133e-07,3.64289652961475e-10,3.64289652961475e-10,3.64289652961475e-10,3.64289652961475e-10,2.56031320074237e-10,2.56031320074237e-10,2.56031320074237e-10,2.56031320074237e-10,1.5664817840245753e-10,1.5664817840245753e-10,1.5664817840245753e-10,1.5664817840245753e-10,1.0841587325587249e-08,1.0841587325587249e-08,1.0841587325587249e-08,1.8516110224222561e-09,1.8516110224222561e-09,1.8516110224222561e-09,4.580238772079704e-14,3.2190993335591234e-14,1.9695482824225893e-14
2011-11-23 00:00:00,4.018705265216193e-09,4.018705265216193e-09,3.358000923579154e-07,3.358000923579154e-07,4.5483249134406376e-07,4.5483249134406376e-07,2.536039943789346e-10,2.536039943789346e-10,2.536039943789346e-10,2.536039943789346e-10,1.7823884079355027e-10,1.7823884079355027e-10,1.7823884079355027e-10,1.7823884079355027e-10,1.0905224299425386e-10,1.0905224299425386e-10,1.0905224299425386e-10,1.0905224299425386e-10,1.0718017574083711e-08,1.0718017574083711e-08,1.0718017574083711e-08,1.837564100063024e-09,1.837564100063024e-09,1.837564100063024e-09,3.1885804012432904e-14,2.241009160310944e-14,1.3711213247041112e-14
2011-11-24 00:00:00,1.7136614278259106e-10,1.7136614278259106e-10,3.6769497027395466e-07,3.6769497027395466e-07,4.801558692420004e-07,4.801558692420004e-07,1.2468882370451202e-09,1.2468882370451202e-09,1.2468882370451202e-09,1.2468882370451202e-09,8.763423246321558e-10,8.763423246321558e-10,8.763423246321558e-10,8.763423246321558e-10,5.361743585542511e-10,5.361743585542511e-10,5.361743585542511e-10,5.361743585542511e-10,1.1736033559805955e-08,1.1736033559805955e-08,1.1736033559805955e-08,1.939872820313129e-09,1.939872820313129e-09,1.939872820313129e-09,1.5677211255758983e-13,1.1018312104843505e-13,6.741356955051529e-14
2011-11-25 00:00:00,1.5958482498817375e-09,1.5958482498817375e-09,3.560737793915308e-07,3.560737793915308e-07,4.711729232801374e-07,4.711729232801374e-07,8.799655961295525e-10,8.799655961295525e-10,8.799655961295525e-10,8.799655961295525e-10,6.184604788124146e-10,6.184604788124146e-10,6.184604788124146e-10,6.184604788124146e-10,3.783939691120039e-10,3.783939691120039e-10,3.783939691120039e-10,3.783939691120039e-10,1.13651101117658e-08,1.13651101117658e-08,1.13651101117658e-08,1.9035809121349183e-09,1.9035809121349183e-09,1.9035809121349183e-09,1.1063867745689285e-13,7.775945984266452e-14,4.7575733056332963e-14
2011-11-26 00:00:00,1.4655856359997141e-09,1.4655856359997141e-09,3.588588682064181e-07,3.588588682064181e-07,4.7374814597469925e-07,4.7374814597469925e-07,9.18929954430605e-10,9.18929954430605e-10,9.18929954430605e-10,9.18929954430605e-10,6.458455445439386e-10,6.458455445439386e-10,6.458455445439386e-10,6.458455445439386e-10,3.9514903119202976e-10,3.9514903119202976e-10,3.9514903119202976e-10,3.9514903119202976e-10,1.1454004163741015e-08,1.1454004163741015e-08,1.1454004163741015e-08,1.9139850430254157e-09,1.9139850430254157e-09,1.9139850430254157e-09,1.1553769292902765e-13,8.120260292454457e-14,4.96823584941862e-14
2011-11-27 00:00:00,4.551957963315508e-09,4.551957963315508e-09,3.32889458491697e-07,3.32889458491697e-07,4.534933105034129e-07,4.534933105034129e-07,1.214658323304246e-10,1.214658323304246e-10,1.214658323304246e-10,1.214658323304246e-10,8.536903846336638e-11,8.536903846336638e-11,8.536903846336638e-11,8.536903846336638e-11,5.2231517469730505e-11,5.2231517469730505e-11,5.2231517469730505e-11,5.2231517469730505e-11,1.0625116393768969e-08,1.0625116393768969e-08,1.0625116393768969e-08,1.8321536892346326e-09,1.8321536892346326e-09,1.8321536892346326e-09,1.5271982341523685e-14,1.0733507710866158e-14,6.567104486624499e-15
2011-11-28 00:00:00,3.426614423145397e-09,3.426614423145397e-09,3.4201886715096754e-07,3.4201886715096754e-07,4.6044094332680113e-07,4.6044094332680113e-07,4.1105361872835383e-10,4.1105361872835383e-10,4.1105361872835383e-10,4.1105361872835383e-10,2.8889813303438066e-10,2.8889813303438066e-10,2.8889813303438066e-10,2.8889813303438066e-10,1.7675714936197896e-10,1.7675714936197896e-10,1.7675714936197896e-10,1.7675714936197896e-10,1.0916507506153653e-08,1.0916507506153653e-08,1.0916507506153653e-08,1.8602227496022221e-09,1.8602227496022221e-09,1.8602227496022221e-09,5.1682053184815e-14,3.632336025326108e-14,2.222379752398943e-14
2011-11-29 00:00:00,4.112261189582913e-09,4.112261189582913e-09,3.355261663836865e-07,3.355261663836865e-07,4.5446981952020015e-07,4.5446981952020015e-07,2.307050218726015e-10,2.307050218726015e-10,2.307050218726015e-10,2.307050218726015e-10,1.6214490534553984e-10,1.6214490534553984e-10,1.6214490534553984e-10,1.6214490534553984e-10,9.920545678650954e-11,9.920545678650954e-11,9.920545678650954e-11,9.920545678650954e-11,1.0709274445440811e-08,1.0709274445440811e-08,1.0709274445440811e-08,1.8360988733338018e-09,1.8360988733338018e-09,1.8360988733338018e-09,2.9006700506152823e-14,2.038659006978094e-14,1.2473170068969858e-14
2011-11-30 00:00:00,3.1911048894545244e-09,3.1911048894545244e-09,3.4426983234996333e-07,3.4426983234996333e-07,4.617365284145958e-07,4.617365284145958e-07,4.720970115121228e-10,4.720970115121228e-10,4.720970115121228e-10,4.720970115121228e-10,3.31800862522257e-10,3.31800862522257e-10,3.31800862522257e-10,3.31800862522257e-10,2.0300641613457756e-10,2.0300641613457756e-10,2.0300641613457756e-10,2.0300641613457756e-10,1.098835347972704e-08,1.098835347972704e-08,1.098835347972704e-08,1.8654570296750323e-09,1.8654570296750323e-09,1.8654570296750323e-09,5.93570807936029e-14,4.171754983374852e-14,2.552413582438123e-14
2011-12-01 00:00:00,4.583302937811201e-09,4.583302937811201e-09,3.35389966384617e-07,3.35389966384617e-07,4.563041412587199e-07,4.563041412587199e-07,1.22302251174179e-10,1.22302251174179e-10,1.22302251174179e-10,1.22302251174179e-10,8.595689326231682e-11,8.595689326231682e-11,8.595689326231682e-11,8.595689326231682e-11,5.259118590167871e-11,5.259118590167871e-11,5.259118590167871e-11,5.259118590167871e-11,1.0704927234058687e-08,1.0704927234058687e-08,1.0704927234058687e-08,1.8435096978435204e-09,1.8435096978435204e-09,1.8435096978435204e-09,1.5377145855961095e-14,1.0807419097605163e-14,6.612325845060286e-15
2011-12-02 00:00:00,4.612549790790265e-09,4.612549790790265e-09,3.374479168741877e-07,3.374479168741877e-07,4.593390509677605e-07,4.593390509677605e-07,1.2308268310452133e-10,1.2308268310452133e-10,1.2308268310452133e-10,1.2308268310452133e-10,8.650539914418653e-11,8.650539914418653e-11,8.650539914418653e-11,8.650539914418653e-11,5.2926779403337067e-11,5.2926779403337067e-11,5.2926779403337067e-11,5.2926779403337067e-11,1.0770612592746152e-08,1.0770612592746152e-08,1.0770612592746152e-08,1.8557710055433858e-09,1.8557710055433858e-09,1.8557710055433858e-09,1.5475270097406437e-14,1.0876383118033134e-14,6.654520246011778e-15
2011-12-03 00:00:00,4.560061296907998e-09,4.560061296907998e-09,3.334825031260568e-07,3.334825031260568e-07,4.5430018677803547e-07,4.5430018677803547e-07,1.2168206415141134e-10,1.2168206415141134e-10,1.2168206415141134e-10,1.2168206415141134e-10,8.552101126336009e-11,8.552101126336009e-11,8.552101126336009e-11,8.552101126336009e-11,5.2324499306010665e-11,5.2324499306010665e-11,5.2324499306010665e-11,5.2324499306010665e-11,1.0644045104504725e-08,1.0644045104504725e-08,1.0644045104504725e-08,1.8354135418257649e-09,1.8354135418257649e-09,1.8354135418257649e-09,1.5299169316563706e-14,1.0752615355158918e-14,6.578795156622042e-15
