new_datetime,air_conc_mass,aerosol_conc_mass,fw_conc_mass,fwSusSed_conc_mass,sw_conc_mass,swSusSed_conc_mass,urban_conc_mass,urban_air_conc_mass,urban_water_conc_mass,urban_solid_conc_mass,natural_conc_mass,natural_air_conc_mass,natural_water_conc_mass,natural_solid_conc_mass,agricultural_conc_mass,agricultural_air_conc_mass,agricultural_water_conc_mass,agricultural_solid_conc_mass,fw_sed_conc_mass,fw_sed_water_conc_mass,fw_sed_solid_conc_mass,sw_sed_conc_mass,sw_sed_water_conc_mass,sw_sed_solid_conc_mass,deep_urban_conc_mass,deep_natural_conc_mass,deep_agricultural_conc_mass
2005-01-28 00:00:00,9.081788671697746e-15,2.2580195349744302e-06,5.618930488252651e-09,1.2879147879380999e-05,8.00039235230117e-09,1.847974283633985e-05,5.8063120789399615e-08,1.541171261364977e-13,1.9854131865357742e-11,1.153652127821223e-07,6.213285156323818e-08,1.0831713426389335e-13,1.3953949965614564e-11,1.5431617451173285e-07,5.701886508143893e-08,6.627189895085291e-14,8.537474411328897e-12,9.441558801590981e-08,3.3113608783434294e-07,1.7544802945326627e-10,1.6442989320360116e-06,9.621065406999175e-08,3.18650534259968e-11,4.778228491335072e-07,6.446146709531735e-13,4.5305032355891446e-13,2.7719072764054875e-13
2005-01-29 00:00:00,7.401930408959483e-14,1.8494793292752895e-05,5.766760734697691e-09,1.3283532548627363e-05,7.77574316039388e-09,1.8049896894956595e-05,5.2369119077693785e-08,1.3969278539215569e-13,1.7995916815620977e-11,1.0456779408551988e-07,5.6039748775369616e-08,9.817936896654899e-14,1.2647952805667154e-11,1.3987320415976084e-07,5.1427269056987746e-08,6.006928879190757e-14,7.738423435670033e-12,8.557891523813747e-08,3.3984805349644537e-07,1.8095681730358442e-10,1.6959272917691933e-06,9.350908085483827e-08,3.112386000093514e-11,4.667085054860226e-07,5.842830134941875e-13,4.106478183658167e-13,2.5124751414513107e-13
2005-01-30 00:00:00,4.2559793756888696e-13,0.00010614180813517916,5.4444576112091726e-09,1.2517533292584022e-05,7.454254642692616e-09,1.7271081186337456e-05,1.8749117043666278e-08,4.99185557128873e-14,6.430755701829582e-12,3.736680631127904e-08,2.006327063337207e-08,3.508393283056408e-14,4.5196860740606216e-12,4.998302750559344e-08,1.8411917247549806e-08,2.1465476049994602e-14,2.7652889898285256e-12,3.058122032695407e-08,3.2085401261412675e-07,1.7052188315311706e-10,1.5981310889110133e-06,8.964294289535008e-08,2.978092983226674e-11,4.465709990208063e-07,2.087907695399215e-13,1.467430543526176e-13,8.978211005936772e-14
2005-01-31 00:00:00,5.645327509810679e-13,0.00014030523461508476,5.330733918394622e-09,1.2213746584441594e-05,7.3497879675538346e-09,1.6970235795713316e-05,5.61759991605232e-09,1.4904923866794237e-14,1.9201261489417973e-12,1.1157161806087168e-08,6.011345876356353e-09,1.0475530397853219e-14,1.349509733878221e-12,1.492417416656989e-08,5.5165683025664656e-09,6.409265687289636e-15,8.256733648333061e-13,9.131088714756941e-09,3.141520221176406e-07,1.6638350538023554e-10,1.559346212423568e-06,8.838665361589634e-08,2.926217507847484e-11,4.38792167736746e-07,6.234175808252591e-14,4.3815251099942245e-14,2.6807576780302155e-14
2005-02-01 00:00:00,5.709552356893114e-13,0.00014041067256328815,5.399942839205716e-09,1.2242338677293791e-05,7.420658953263283e-09,1.6953870689005065e-05,5.681509316339868e-09,1.4916124764572255e-14,1.9215691040959065e-12,1.1165546299023837e-08,6.079734781871169e-09,1.0483402651761084e-14,1.350523876634983e-12,1.4935389530751208e-08,5.579328302767773e-09,6.414082184873726e-15,8.262938499186497e-13,9.137950634496348e-09,3.1823065795920093e-07,1.6677300524434492e-10,1.5629966051500008e-06,8.923892980304235e-08,2.9233956341655896e-11,4.383690221343985e-07,6.23886072758411e-14,4.384817781282409e-14,2.6827722399956146e-14
2005-02-02 00:00:00,5.713863487842697e-13,0.00014050485452675142,5.411663500310807e-09,1.2267877222525322e-05,7.414885676458534e-09,1.693925333207488e-05,5.6857992727362645e-09,1.4926129915120607e-14,1.92285801716676e-12,1.1173035708869861e-08,6.08432542771256e-09,1.0490434506444879e-14,1.3514297549993801e-12,1.494540760334794e-08,5.5835411050017195e-09,6.418384499241705e-15,8.268480953742288e-13,9.14408001281978e-09,3.189213826217121e-07,1.6712090772034253e-10,1.5662571471550503e-06,8.916950186587968e-08,2.920875129071702e-11,4.379910673545598e-07,6.243045510281685e-14,4.38775894480318e-14,2.6845717382280147e-14
2005-02-03 00:00:00,1.3597320542603919e-13,3.35610529059348e-05,5.8792314583767326e-09,1.3377654250677691e-05,7.76176214795651e-09,1.7797987854913632e-05,4.750438987647067e-08,1.2517287020301886e-13,1.612538939231819e-11,9.369883261857977e-08,5.083404344562562e-08,8.797443170572093e-14,1.1333302220535322e-11,1.2533453592481128e-07,4.665003121287726e-08,5.3825580669961515e-14,6.934078016770055e-12,7.668369142433937e-08,3.4647620373123444e-07,1.8223900361809635e-10,1.7079439419087993e-06,9.334094880681774e-08,3.068948734269253e-11,4.6019500060114307e-07,5.235516036466949e-13,3.6796435780958883e-13,2.251324031418851e-13
2005-02-04 00:00:00,5.682282571776639e-13,0.00014060802814741327,5.390066381372163e-09,1.2295850446772075e-05,7.361527716035607e-09,1.6923242470706803e-05,5.6543734695152376e-09,1.493709026856176e-14,1.9242699842074567e-12,1.1181240141035217e-08,6.050696943052394e-09,1.0498137700145839e-14,1.352422118582567e-12,1.4956382112519868e-08,5.552680489699368e-09,6.423097560365582e-15,8.274552552622225e-13,9.150794569734708e-09,3.1764861630278585e-07,1.675019769585802e-10,1.5698285280558137e-06,8.852783280190509e-08,2.918114338743566e-11,4.3757708132327524e-07,6.247629818855367e-14,4.3909809044888434e-14,2.686543036565652e-14
2005-02-05 00:00:00,5.677017572366921e-13,0.00014062592162025593,5.3865119019251335e-09,1.2300703049862521e-05,7.3525640544002085e-09,1.6920465009722562e-05,5.6491343296795676e-09,1.493899113028772e-14,1.9245148626340863e-12,1.1182663041416128e-08,6.045090584088167e-09,1.0499473670391003e-14,1.3525942248895076e-12,1.495828542928407e-08,5.547535574934687e-09,6.4239149498366985e-15,8.275605554241948e-13,9.151959080013955e-09,3.1743914291263843e-07,1.675680822365001e-10,1.5704480667204791e-06,8.842003811999106e-08,2.917635414640372e-11,4.375052656961531e-07,6.248424878682108e-14,4.391539691199709e-14,2.6868849202084305e-14
2005-02-06 00:00:00,5.208942008261528e-13,0.00012978749964475693,5.406814517146094e-09,1.241943909414889e-05,7.345900675681013e-09,1.700422056538031e-05,9.826195732917733e-09,2.613743577065233e-14,3.367153991395095e-12,1.9565319668559994e-08,1.051492845379686e-08,1.837000345552884e-14,2.366514871618636e-12,2.6171193304635626e-08,9.649473213663971e-09,1.1239357660309167e-14,1.4479097467212078e-12,1.6012375972599965e-08,3.186356212444368e-07,1.691855809398476e-10,1.5856072645682515e-06,8.833990604688024e-08,2.932077581284109e-11,4.396708974687147e-07,1.0932318153880176e-13,7.683489842917647e-14,4.7010056711727515e-14
2005-02-07 00:00:00,3.6010147804127334e-14,8.965012382373662e-06,5.939278997207008e-09,1.3631287695239719e-05,7.780895030014364e-09,1.799632719265128e-05,5.663435577271045e-08,1.5052206885190703e-13,1.9390998771839232e-11,1.1267411310359992e-07,6.060394227462654e-08,1.0579044360761612e-13,1.3628449155092929e-11,1.507164740682065e-07,5.5615796169329186e-08,6.472598851857616e-14,8.338322569195072e-12,9.221317575982551e-08,3.500149389289574e-07,1.8569416140249406e-10,1.7403256806641743e-06,9.357103590954605e-08,3.103148850848036e-11,4.653233764823646e-07,6.295778822025722e-13,4.424821154250951e-13,2.707247587400997e-13
2005-02-08 00:00:00,3.3225705555235313e-13,8.286874170840439e-05,5.614145919828489e-09,1.2908548066155206e-05,7.500669714316947e-09,1.7379805378305822e-05,2.7985218052121407e-08,7.451427014367587e-14,9.599297510733154e-12,5.577806208776649e-08,2.994674374297083e-08,5.237037833537151e-14,6.7466116412542176e-12,7.461050827616472e-08,2.7481908493624724e-08,3.204187818156303e-14,4.127793520280459e-12,4.564910342904078e-08,3.308541225611891e-07,1.758485376921188e-10,1.6480524952505372e-06,9.020111857012158e-08,2.9968405503137956e-11,4.4938223420065424e-07,3.116655035952322e-13,2.1904583250825382e-13,1.3401927013897597e-13
2005-02-09 00:00:00,4.99414070207964e-13,0.00012409041443310455,5.4546036001231706e-09,1.2494469563232285e-05,7.3825405981155045e-09,1.704164991839346e-05,1.2091821255714486e-08,3.207475917902565e-14,4.132029413304504e-12,2.4009735390123675e-08,1.2939355050093672e-08,2.2542893730055118e-14,2.9040872741609473e-12,3.211618500145495e-08,1.1874351832882061e-08,1.3792465850308484e-14,1.776813794840277e-12,1.9649712684586826e-08,3.214519383373967e-07,1.7020769420952369e-10,1.595186510131656e-06,8.87805282997979e-08,2.9385316122954025e-11,4.406386923269201e-07,1.3415679913326315e-13,9.42885478623685e-14,5.76887595727363e-14
2005-02-10 00:00:00,2.352298075743599e-13,5.8068092227236516e-05,5.787517641317408e-09,1.3170877177533637e-05,7.663994818375046e-09,1.7576351991679404e-05,3.798382897297217e-08,1.0010094346901754e-13,1.289549955480216e-11,7.493110553311561e-08,4.064617222248879e-08,7.035329301477442e-14,9.063259818641887e-12,1.0023022780396785e-07,3.730069603633418e-08,4.30444025058468e-14,5.545193223105597e-12,6.132407004659585e-08,3.410713042321443e-07,1.794221534383326e-10,1.681544422024053e-06,9.216522412838956e-08,3.030731543231361e-11,4.544642563706289e-07,4.186850504805896e-13,2.9426168242343785e-13,1.8003874100992198e-13
2005-02-11 00:00:00,7.236219226339477e-14,1.7886335407664094e-05,5.956165158611515e-09,1.3572303230048023e-05,7.79808558976849e-09,1.7907130009948618e-05,5.360836354918703e-08,1.4146090407335472e-13,1.822369462546047e-11,1.0589132893848562e-07,5.736585374098334e-08,9.942204428360819e-14,1.2808040397677319e-11,1.4164360643629753e-07,5.2644225919835065e-08,6.08295974319075e-14,7.836370162132868e-12,8.666210416822087e-08,3.510100780284209e-07,1.84890637110114e-10,1.7327950509959881e-06,9.377776514543134e-08,3.0877683717069536e-11,4.6301704287420104e-07,5.916783969305349e-13,4.15845467457056e-13,2.5442760266665156e-13
2005-02-12 00:00:00,9.068702176581545e-14,2.239726748330917e-05,5.931756626029858e-09,1.350549133354174e-05,7.793318130647923e-09,1.788136368689399e-05,5.1858418373274524e-08,1.3672986613220945e-13,1.7614218874788107e-11,1.0234988476259877e-07,5.549325229654583e-08,9.609695975390608e-14,1.2379686532204267e-11,1.369064581721857e-07,5.0925753221008134e-08,5.8795204005115e-14,7.574289520129578e-12,8.376376483153219e-08,3.495716288420917e-07,1.8398048251791228e-10,1.7242650821578742e-06,9.37204329122053e-08,3.0833254242698665e-11,4.6235081402011507e-07,5.718902232074061e-13,4.0193787442221655e-13,2.4591849091329805e-13
2005-02-13 00:00:00,2.5147844339263956e-13,6.230841645716156e-05,5.753498733139597e-09,1.3141808658923218e-05,7.617614885246232e-09,1.7534496413796075e-05,3.6214284268618156e-08,9.578997969162903e-14,1.2340139839443553e-11,7.170411015666428e-08,3.87525974894163e-08,6.732344646891678e-14,8.672939973201877e-12,9.591369624604063e-08,3.556297630337149e-08,4.119064515260597e-14,5.306383015179562e-12,5.868307750955017e-08,3.3906649420825313e-07,1.7902616339636033e-10,1.677833203350689e-06,9.160747102009825e-08,3.0235142878981006e-11,4.5338201449889595e-07,4.0065389089102443e-13,2.8158896016889217e-13,1.7228516283050528e-13
2005-02-14 00:00:00,1.2112161747575802e-14,3.0002652998355983e-06,5.952219694276046e-09,1.3592336484667169e-05,7.863915438351064e-09,1.809694082970419e-05,5.9091618198824945e-08,1.5626370052980936e-13,2.0130664215343707e-11,1.1697204271624476e-07,6.323343789074176e-08,1.0982579713995719e-13,1.4148303392989097e-11,1.564655212909307e-07,5.802886513357769e-08,6.719494731575717e-14,8.656386075556794e-12,9.573062735413957e-08,3.507775630280185e-07,1.8516354297930518e-10,1.7353527248020483e-06,9.456941791826514e-08,3.1204978959536293e-11,4.6792490049403865e-07,6.535929940046659e-13,4.593604997723734e-13,2.8105149595963625e-13
2005-02-15 00:00:00,2.640627706082446e-15,6.538386267312721e-07,4.751896958474233e-09,1.0846948549458649e-05,8.504682337149992e-09,1.9563647500396937e-05,5.579827696755777e-08,1.4749537782387817e-13,1.9001085435842048e-11,1.1040846707692124e-07,5.970926145848263e-08,1.0366321409927475e-13,1.3354408909046008e-11,1.476858739487834e-07,5.479475410441223e-08,6.342448123646316e-14,8.170655951924326e-12,9.035895734609303e-08,2.800398709168582e-07,1.4776410414777774e-10,1.3848451840729726e-06,1.0227511530473309e-07,3.373405562666309e-11,5.058489109329384e-07,6.169183583065602e-13,4.3358470483915617e-13,2.652810374001405e-13
2005-02-16 00:00:00,7.572189289101858e-15,1.8689198690832623e-06,4.782959217734925e-09,1.0882860556006836e-05,8.516711224220313e-09,1.9528526503958937e-05,5.557667628328213e-08,1.4643875039028025e-13,1.8864965454078132e-11,1.0961752286608454e-07,5.9472128451589123e-08,1.0292059153382038e-13,1.3258740590343627e-11,1.4662788183898658e-07,5.457713887211189e-08,6.297012091802532e-14,8.112123004270857e-12,8.971164381931123e-08,2.8187043903518345e-07,1.4825332058054183e-10,1.389430120480838e-06,1.0241977159680065e-07,3.3673495669861607e-11,5.049408022687087e-07,6.124988783791602e-13,4.3047859059557233e-13,2.6338061702178104e-13
2005-02-17 00:00:00,3.284540578027649e-14,8.095615372002629e-06,5.62623098339807e-09,1.2784094143705084e-05,8.057749438011316e-09,1.8450890335542896e-05,5.6230872821797415e-08,1.4795998678265377e-13,1.9060938664127577e-11,1.1075625263932627e-07,6.017217860163506e-08,1.0398975218254611e-13,1.3396475162984515e-11,1.481510829684392e-07,5.521956979313738e-08,6.362426771535433e-14,8.196393436110917e-12,9.064358715421319e-08,3.3156632227250913e-07,1.7415314637771668e-10,1.6321632878519605e-06,9.690041558276736e-08,3.181530238305692e-11,4.77076822294415e-07,6.188616449392074e-13,4.3495049230469223e-13,2.6611667000360133e-13
2005-02-18 00:00:00,5.576685893604669e-15,1.3714519332138745e-06,5.392199356347577e-09,1.2224961921714323e-05,8.243309367472758e-09,1.8833643296361063e-05,5.8029440894358436e-08,1.5235159946121574e-13,1.9626687970564315e-11,1.140436181892798e-07,6.209681099409882e-08,1.0707628066944194e-13,1.379409705693768e-11,1.525483675887915e-07,5.698579091378826e-08,6.551270489920876e-14,8.43967127166103e-12,9.333398700644844e-08,3.177743172685273e-07,1.6653628791232416e-10,1.560778090314302e-06,9.913191141403516e-08,3.2475292278665507e-11,4.86973502777045e-07,6.37230128914426e-13,4.478602940564183e-13,2.7401530102795557e-13
2005-02-19 00:00:00,1.0076348301102353e-14,2.4898933339161935e-06,5.297123671387765e-09,1.2066876040086596e-05,8.233495461852376e-09,1.8901233890491255e-05,5.7091739799848056e-08,1.5060697084281766e-13,1.9401936267012078e-11,1.1273766695055105e-07,6.109338503070249e-08,1.0585011471996601e-13,1.3636136283466306e-11,1.5080148571340253e-07,5.606495421972672e-08,6.476249722012936e-14,8.343025801035949e-12,9.22651886126245e-08,3.121712954067008e-07,1.643827404357577e-10,1.5405950433639212e-06,9.901389191734803e-08,3.2591840323307016e-11,4.887211640160533e-07,6.299329956822104e-13,4.427316975151399e-13,2.708774610725958e-13
2005-02-20 00:00:00,1.2806361810258658e-14,3.1660037322745368e-06,4.866866900811288e-09,1.1092062082942497e-05,8.44746020418495e-09,1.9401716028680744e-05,5.5319191011429815e-08,1.460009560652874e-13,1.8808566619787547e-11,1.092898095436023e-07,5.919659565283128e-08,1.026128994046652e-13,1.3219102165599262e-11,1.4618952208527562e-07,5.432428443065921e-08,6.27818649986833e-14,8.087870943901264e-12,8.944344125376631e-08,2.8681530567328106e-07,1.511031982279782e-10,1.416139173792612e-06,1.0158697669884792e-07,3.345483339704201e-11,5.016619177553244e-07,6.106677473956997e-13,4.2919162875322297e-13,2.6259321246432676e-13
2005-02-21 00:00:00,8.668408962021523e-15,2.1343064932991028e-06,4.7136910199492505e-09,1.0699307562074137e-05,8.577749454835325e-09,1.9620907230386944e-05,5.5329536138734425e-08,1.4543490341291587e-13,1.8735644912222315e-11,1.0886608775275548e-07,5.92076658855449e-08,1.0221506431206774e-13,1.3167851077630615e-11,1.4562273835347387e-07,5.433444350254528e-08,6.253845672136043e-14,8.056513883487307e-12,8.909666477693077e-08,2.7778830986949293e-07,1.457528437332112e-10,1.3659956514676553e-06,1.0315380160834827e-07,3.383278992028656e-11,5.07329451412681e-07,6.083001594877377e-13,4.2752763239060456e-13,2.615751260872503e-13
2005-02-22 00:00:00,7.771749417862043e-14,1.9169388582699376e-05,4.828584109428813e-09,1.0979598012847884e-05,8.398551697155947e-09,1.9245190124947168e-05,4.926320704691374e-08,1.297198318954583e-13,1.671115152850329e-11,9.710248551758235e-08,5.271613873592849e-08,9.117014312650451e-14,1.1744989601051832e-11,1.2988737019844817e-07,4.837721634486765e-08,5.57808194767627e-14,7.1859615684015196e-12,7.946926154648966e-08,2.845592155158617e-07,1.4957114038787977e-10,1.4017807277152094e-06,1.0099881561328643e-07,3.318493211490865e-11,4.976146940494781e-07,5.425698548215355e-13,3.813308312029817e-13,2.333104405325169e-13
2005-02-23 00:00:00,5.024478426395517e-13,0.00012426598144103465,4.68202136840539e-09,1.0675096932106712e-05,7.829790234186302e-09,1.799035485631784e-05,9.299085078819122e-09,2.4552499670200115e-14,3.1629746693081125e-12,1.8378907132468487e-08,9.950871827434993e-09,1.7256073156566973e-14,2.2230128507931328e-12,2.4584210196407218e-08,9.131842558259642e-09,1.0557819354178935e-14,1.3601106049878111e-12,1.5041408776135998e-08,2.75921946771171e-07,1.4542303097235242e-10,1.362904646272887e-06,9.415903701838099e-08,3.1021190269049815e-11,4.651689523224558e-07,1.0269398276974393e-13,7.217574190886795e-14,4.415943522687699e-14
2005-02-24 00:00:00,1.9135960057087307e-13,4.7437006414327043e-05,5.43599235006584e-09,1.2422900960059273e-05,7.863798682441097e-09,1.811038736957358e-05,4.0656060327916473e-08,1.0759362382935582e-13,1.3860743766320736e-11,8.053979215833392e-08,4.350570426041703e-08,7.5619324668313e-14,9.74165611032918e-12,1.07732585257886e-07,3.992486774847158e-08,4.6266329673575005e-14,5.960257846046975e-12,6.591425310911965e-08,3.2035513592160327e-07,1.6923274070211576e-10,1.5860492458602288e-06,9.456801384181865e-08,3.122816514319304e-11,4.682725819552083e-07,4.500241482571668e-13,3.162875360496488e-13,1.9351486513139538e-13
2005-02-25 00:00:00,5.598424277695019e-13,0.00013876184636175165,5.162095364650459e-09,1.1795258205160698e-05,7.473814398763795e-09,1.720976358430963e-05,5.570927053877788e-09,1.474096644584738e-14,1.8990043415386423e-12,1.1034430587118094e-08,5.9614016436300395e-09,1.0360297273388298e-14,1.3346648317850076e-12,1.4760004988117125e-08,5.4707348441661355e-09,6.338762363579789e-15,8.165907773170977e-13,9.030644742718688e-09,3.042137765633255e-07,1.606825877277975e-10,1.5059172121849181e-06,8.987816347481528e-08,2.9675198454840396e-11,4.449855358700227e-07,6.165598511489101e-14,4.333327375925352e-14,2.6512687575230456e-14
2005-02-26 00:00:00,2.1878201745562186e-13,5.422874739148111e-05,5.328712535552321e-09,1.2176358040421994e-05,7.880972242476994e-09,1.814788766647382e-05,3.774597670083314e-08,9.988099085108725e-14,1.286716416865792e-11,7.476645880497045e-08,4.039164852968911e-08,7.019870515134033e-14,9.04334504406527e-12,1.0000999110851605e-07,3.706712149831374e-08,4.2949820689828876e-14,5.533008724897255e-12,6.118932216828976e-08,3.1403289752483537e-07,1.658741746051098e-10,1.5545727643990889e-06,9.4774538643479e-08,3.1292827783512216e-11,4.692422111793223e-07,4.1776507041097153e-13,2.93615098833288e-13,1.7964314041874216e-13
2005-02-27 00:00:00,7.037788544659647e-15,1.740284841828719e-06,5.209084024140515e-09,1.1874700193967668e-05,8.275805667692797e-09,1.9011778321004213e-05,5.703824413370291e-08,1.5057209585319254e-13,1.9397443498037094e-11,1.1271156108743427e-07,6.103613977349474e-08,1.058256037585409e-13,1.3632978659959556e-11,1.5076656568134637e-07,5.601242066436659e-08,6.474750062730228e-14,8.341093865637308e-12,9.224382341632836e-08,3.069829229175376e-07,1.617647975542989e-10,1.5160596826788895e-06,9.952270353538972e-08,3.278245467413634e-11,4.915794643296092e-07,6.297871265596461e-13,4.4262917727141416e-13,2.7081473589731524e-13
2005-02-28 00:00:00,9.315355935987314e-15,2.3046749220164507e-06,4.816381876465114e-09,1.0985208474878144e-05,8.470493214391104e-09,1.9469161853128027e-05,5.543697156673539e-08,1.4642119405429263e-13,1.8862703759881592e-11,1.0960438097531836e-07,5.932263162300209e-08,1.0290825252874017e-13,1.3257151018567338e-11,1.4661030282829544e-07,5.4439946721987716e-08,6.296257151872313e-14,8.111150453244198e-12,8.970088841640944e-08,2.838401107511934e-07,1.4964756970733089e-10,1.4024970232971049e-06,1.0186396573632902e-07,3.357113181192833e-11,5.034058357462278e-07,6.124254467494025e-13,4.304269811223163e-13,2.633490406897468e-13
2005-03-01 00:00:00,1.834487631415258e-14,4.541480884350175e-06,5.513189446588406e-09,1.2582379679420115e-05,8.089075600551034e-09,1.8604154230840163e-05,5.700612835387139e-08,1.5066017697434927e-13,1.9408790544521372e-11,1.1277749468961765e-07,6.100177295073396e-08,1.0588750923826032e-13,1.3640953630609147e-11,1.5085476056276132e-07,5.5980882481569973e-08,6.47853763865194e-14,8.345973208620457e-12,9.229778387520528e-08,3.2490453274864994e-07,1.7140526230941756e-10,1.6064101183638613e-06,9.727713593031164e-08,3.207957890763713e-11,4.810397016358002e-07,6.301555371597851e-13,4.4288810488990753e-13,2.7097315612404096e-13
2005-03-02 00:00:00,1.0984719875030568e-14,2.716361976914386e-06,5.2512190466511e-09,1.1971152363752689e-05,8.247865380651439e-09,1.894822593654332e-05,5.681824960456082e-08,1.4999636379767656e-13,1.932327484179571e-11,1.1228059372673183e-07,6.080072549954475e-08,1.0542096575418238e-13,1.358085118718827e-11,1.5019009004506758e-07,5.57963827007631e-08,6.449993011023902e-14,8.30920060487539e-12,9.189111712129275e-08,3.094660336348063e-07,1.6307873099801424e-10,1.5283738669133894e-06,9.91867008529239e-08,3.267286980901508e-11,4.89936217360143e-07,6.273790533050555e-13,4.409367268567621e-13,2.6977924041803223e-13
2005-03-03 00:00:00,3.118469660249628e-14,7.721199002832269e-06,5.564572780558642e-09,1.2701418247072718e-05,8.042297402150473e-09,1.849914626769169e-05,5.5990393878258026e-08,1.4799633813586794e-13,1.9065621625575737e-11,1.1078346364243539e-07,5.991484413011724e-08,1.0401530076696035e-13,1.3399766458226319e-11,1.481874812708665e-07,5.498341582397107e-08,6.363989915922647e-14,8.198407156166975e-12,9.066585680376433e-08,3.279326670575477e-07,1.7302688218048248e-10,1.6216079397954818e-06,9.671459338662756e-08,3.189851121716573e-11,4.783245554036436e-07,6.190136891420696e-13,4.350573525398158e-13,2.66182050524902e-13
2005-03-04 00:00:00,5.980474889814418e-15,1.47859904392951e-06,4.7910872273223325e-09,1.092008439900249e-05,8.495918281579349e-09,1.9514319470022732e-05,5.5684565989058187e-08,1.46975116544282e-13,1.8934062799821745e-11,1.1001902266715624e-07,5.958758030782848e-08,1.032975622584507e-13,1.3307303827044274e-11,1.4716494073112957e-07,5.4683088199218075e-08,6.320076370542834e-14,8.141835551018179e-12,9.0040233685288e-08,2.82349440742409e-07,1.487604076924711e-10,1.3941825408938393e-06,1.0216972103384897e-07,3.3648998148472294e-11,5.045734570359718e-07,6.147422986955113e-13,4.320553190598791e-13,2.643453100979929e-13
2005-03-05 00:00:00,6.92413315832503e-14,1.705300939062749e-05,5.098470276681672e-09,1.1575844365346209e-05,8.287427323422157e-09,1.896198013140926e-05,5.104945929188733e-08,1.342211609144632e-13,1.7291035037578924e-11,1.0047197983075761e-07,5.462759206607235e-08,9.433378283313696e-14,1.2152545344430616e-11,1.3439451286224442e-07,5.013134313607102e-08,5.771643577957265e-14,7.435317251836005e-12,8.22268760753643e-08,3.004642084271566e-07,1.5769359139117985e-10,1.4779043385181376e-06,9.966246256842973e-08,3.269658648938863e-11,4.902918537256804e-07,5.613972414798353e-13,3.9456316053346164e-13,2.4140640428038984e-13
2005-03-06 00:00:00,5.139132689437822e-13,0.00012588947127813152,4.938292754224467e-09,1.1152020993333519e-05,7.786033310572204e-09,1.7719202450995744e-05,9.511282177940619e-09,2.487326914570462e-14,3.2042977826096637e-12,1.861902086754302e-08,1.0177942137859524e-08,1.748151747425564e-14,2.252055704912552e-12,2.4905393958399717e-08,9.340223327343105e-09,1.0695753422897065e-14,1.3778799552067449e-12,1.5237919309433184e-08,2.9102459029050816e-07,1.5191999703911015e-10,1.4237942122505405e-06,9.363282754569277e-08,3.055363582531669e-11,4.5815787992778875e-07,1.0403564229252166e-13,7.311869171794011e-14,4.473636218203724e-14
2005-03-07 00:00:00,4.923958189836972e-13,0.00012045620872555427,5.042517810961785e-09,1.1372067834705113e-05,7.778075612367877e-09,1.767727541421884e-05,1.1921895247630265e-08,3.1135393528509957e-14,4.011015675489227e-12,2.3306568124624718e-08,1.2757518674551168e-08,2.1882685498559272e-14,2.819035978336083e-12,3.117560612297961e-08,1.1707481916193892e-08,1.3388529266299365e-14,1.7247766825140565e-12,1.9074236340855652e-08,2.9716680500814217e-07,1.5491761652974966e-10,1.4518879021168139e-06,9.353713032042988e-08,3.048134005374012e-11,4.5707379037384385e-07,1.3022778167172062e-13,9.152714215376094e-14,5.599924293876361e-14
2005-03-08 00:00:00,5.636811293495015e-13,0.00013741790859061776,5.086176599124122e-09,1.1430847778959909e-05,7.690747770348263e-09,1.7418339101557572e-05,5.609125527989486e-09,1.4598197074373726e-14,1.8806120836589977e-12,1.0927559797792318e-08,6.002277505789307e-09,1.0259955607498504e-14,1.321738321175141e-12,1.4617051224343033e-08,5.508246324983566e-09,6.277370112135917e-15,8.086819232770975e-13,8.94318104224449e-09,2.997397146289125e-07,1.5571835470648788e-10,1.4593924203092045e-06,9.248694822569656e-08,3.00348501047211e-11,4.5037858429031375e-07,6.105883388503242e-14,4.291358185633577e-14,2.625590659990579e-14
2005-03-09 00:00:00,4.372965524437393e-13,0.00010629627075150589,5.268837080183073e-09,1.1806846360598556e-05,7.811615306811792e-09,1.764051081396064e-05,1.8071443365866166e-08,4.689526994446249e-14,6.0412810482482315e-12,3.5103709310193105e-08,1.9338097796317874e-08,3.2959096618613455e-14,4.245954144313948e-12,4.6955837043802176e-08,1.7746431419740468e-08,2.0165433063421207e-14,2.5978110103650274e-12,2.872908805118643e-08,3.105043035887252e-07,1.6084044902853037e-10,1.5073966882953867e-06,9.394047003149146e-08,3.041794599237313e-11,4.5612318374483354e-07,1.9614548857948794e-13,1.3785565403616708e-13,8.434451332353981e-14
2005-03-10 00:00:00,4.896548073336408e-13,0.00011832128750944202,5.209351268529752e-09,1.1604693501980342e-05,7.832966169400778e-09,1.7584395746665452e-05,1.325213615996356e-08,3.4186369148843854e-14,4.404057473001409e-12,2.5590392514920906e-08,1.4180998157321945e-08,2.4026982788471637e-14,3.0952749805787238e-12,3.423052219922089e-08,1.3013798663811606e-08,1.4700479164931705e-14,1.8937885693897526e-12,2.09433320373385e-08,3.069986722245869e-07,1.5808659287088102e-10,1.481587548385897e-06,9.419722999577674e-08,3.03211854674459e-11,4.546722403214448e-07,1.429888789935523e-13,1.0049594092788069e-13,6.148664186330367e-14
